Source,CH1
Second,Volt
-0.01473600000,66.00000,
-0.01473200000,66.00000,
-0.01472800000,66.00000,
-0.01472400000,66.00000,
-0.01472000000,68.00000,
-0.01471600000,66.00000,
-0.01471200000,66.00000,
-0.01470800000,66.00000,
-0.01470400000,66.00000,
-0.01470000000,66.00000,
-0.01469600000,66.00000,
-0.01469200000,66.00000,
-0.01468800000,66.00000,
-0.01468400000,66.00000,
-0.01468000000,66.00000,
-0.01467600000,68.00000,
-0.01467200000,66.00000,
-0.01466800000,68.00000,
-0.01466400000,68.00000,
-0.01466000000,68.00000,
-0.01465600000,68.00000,
-0.01465200000,68.00000,
-0.01464800000,68.00000,
-0.01464400000,68.00000,
-0.01464000000,68.00000,
-0.01463600000,68.00000,
-0.01463200000,68.00000,
-0.01462800000,68.00000,
-0.01462400000,68.00000,
-0.01462000000,68.00000,
-0.01461600000,68.00000,
-0.01461200000,68.00000,
-0.01460800000,68.00000,
-0.01460400000,68.00000,
-0.01460000000,68.00000,
-0.01459600000,68.00000,
-0.01459200000,68.00000,
-0.01458800000,70.00000,
-0.01458400000,68.00000,
-0.01458000000,70.00000,
-0.01457600000,68.00000,
-0.01457200000,70.00000,
-0.01456800000,70.00000,
-0.01456400000,68.00000,
-0.01456000000,70.00000,
-0.01455600000,70.00000,
-0.01455200000,68.00000,
-0.01454800000,70.00000,
-0.01454400000,70.00000,
-0.01454000000,70.00000,
-0.01453600000,70.00000,
-0.01453200000,70.00000,
-0.01452800000,70.00000,
-0.01452400000,70.00000,
-0.01452000000,70.00000,
-0.01451600000,70.00000,
-0.01451200000,70.00000,
-0.01450800000,70.00000,
-0.01450400000,72.00000,
-0.01450000000,72.00000,
-0.01449600000,70.00000,
-0.01449200000,70.00000,
-0.01448800000,72.00000,
-0.01448400000,72.00000,
-0.01448000000,72.00000,
-0.01447600000,70.00000,
-0.01447200000,72.00000,
-0.01446800000,70.00000,
-0.01446400000,70.00000,
-0.01446000000,72.00000,
-0.01445600000,72.00000,
-0.01445200000,72.00000,
-0.01444800000,72.00000,
-0.01444400000,72.00000,
-0.01444000000,72.00000,
-0.01443600000,72.00000,
-0.01443200000,72.00000,
-0.01442800000,72.00000,
-0.01442400000,72.00000,
-0.01442000000,72.00000,
-0.01441600000,72.00000,
-0.01441200000,72.00000,
-0.01440800000,74.00000,
-0.01440400000,72.00000,
-0.01440000000,74.00000,
-0.01439600000,74.00000,
-0.01439200000,72.00000,
-0.01438800000,72.00000,
-0.01438400000,74.00000,
-0.01438000000,72.00000,
-0.01437600000,74.00000,
-0.01437200000,74.00000,
-0.01436800000,74.00000,
-0.01436400000,74.00000,
-0.01436000000,74.00000,
-0.01435600000,74.00000,
-0.01435200000,74.00000,
-0.01434800000,74.00000,
-0.01434400000,74.00000,
-0.01434000000,74.00000,
-0.01433600000,74.00000,
-0.01433200000,74.00000,
-0.01432800000,74.00000,
-0.01432400000,74.00000,
-0.01432000000,74.00000,
-0.01431600000,74.00000,
-0.01431200000,74.00000,
-0.01430800000,74.00000,
-0.01430400000,74.00000,
-0.01430000000,74.00000,
-0.01429600000,74.00000,
-0.01429200000,74.00000,
-0.01428800000,76.00000,
-0.01428400000,74.00000,
-0.01428000000,76.00000,
-0.01427600000,76.00000,
-0.01427200000,76.00000,
-0.01426800000,76.00000,
-0.01426400000,76.00000,
-0.01426000000,76.00000,
-0.01425600000,74.00000,
-0.01425200000,76.00000,
-0.01424800000,76.00000,
-0.01424400000,76.00000,
-0.01424000000,76.00000,
-0.01423600000,76.00000,
-0.01423200000,76.00000,
-0.01422800000,76.00000,
-0.01422400000,76.00000,
-0.01422000000,76.00000,
-0.01421600000,76.00000,
-0.01421200000,76.00000,
-0.01420800000,76.00000,
-0.01420400000,76.00000,
-0.01420000000,76.00000,
-0.01419600000,76.00000,
-0.01419200000,78.00000,
-0.01418800000,76.00000,
-0.01418400000,78.00000,
-0.01418000000,76.00000,
-0.01417600000,78.00000,
-0.01417200000,78.00000,
-0.01416800000,78.00000,
-0.01416400000,78.00000,
-0.01416000000,78.00000,
-0.01415600000,78.00000,
-0.01415200000,78.00000,
-0.01414800000,78.00000,
-0.01414400000,78.00000,
-0.01414000000,78.00000,
-0.01413600000,78.00000,
-0.01413200000,78.00000,
-0.01412800000,78.00000,
-0.01412400000,78.00000,
-0.01412000000,78.00000,
-0.01411600000,78.00000,
-0.01411200000,78.00000,
-0.01410800000,78.00000,
-0.01410400000,78.00000,
-0.01410000000,78.00000,
-0.01409600000,78.00000,
-0.01409200000,78.00000,
-0.01408800000,80.00000,
-0.01408400000,80.00000,
-0.01408000000,80.00000,
-0.01407600000,78.00000,
-0.01407200000,78.00000,
-0.01406800000,80.00000,
-0.01406400000,80.00000,
-0.01406000000,80.00000,
-0.01405600000,80.00000,
-0.01405200000,80.00000,
-0.01404800000,78.00000,
-0.01404400000,78.00000,
-0.01404000000,80.00000,
-0.01403600000,80.00000,
-0.01403200000,80.00000,
-0.01402800000,80.00000,
-0.01402400000,80.00000,
-0.01402000000,80.00000,
-0.01401600000,80.00000,
-0.01401200000,80.00000,
-0.01400800000,80.00000,
-0.01400400000,82.00000,
-0.01400000000,80.00000,
-0.01399600000,80.00000,
-0.01399200000,80.00000,
-0.01398800000,80.00000,
-0.01398400000,82.00000,
-0.01398000000,80.00000,
-0.01397600000,82.00000,
-0.01397200000,80.00000,
-0.01396800000,82.00000,
-0.01396400000,82.00000,
-0.01396000000,82.00000,
-0.01395600000,82.00000,
-0.01395200000,82.00000,
-0.01394800000,82.00000,
-0.01394400000,82.00000,
-0.01394000000,80.00000,
-0.01393600000,82.00000,
-0.01393200000,82.00000,
-0.01392800000,82.00000,
-0.01392400000,82.00000,
-0.01392000000,82.00000,
-0.01391600000,82.00000,
-0.01391200000,82.00000,
-0.01390800000,82.00000,
-0.01390400000,82.00000,
-0.01390000000,82.00000,
-0.01389600000,82.00000,
-0.01389200000,82.00000,
-0.01388800000,82.00000,
-0.01388400000,82.00000,
-0.01388000000,82.00000,
-0.01387600000,82.00000,
-0.01387200000,82.00000,
-0.01386800000,84.00000,
-0.01386400000,82.00000,
-0.01386000000,84.00000,
-0.01385600000,84.00000,
-0.01385200000,82.00000,
-0.01384800000,82.00000,
-0.01384400000,82.00000,
-0.01384000000,84.00000,
-0.01383600000,82.00000,
-0.01383200000,84.00000,
-0.01382800000,84.00000,
-0.01382400000,84.00000,
-0.01382000000,84.00000,
-0.01381600000,82.00000,
-0.01381200000,84.00000,
-0.01380800000,84.00000,
-0.01380400000,84.00000,
-0.01380000000,84.00000,
-0.01379600000,84.00000,
-0.01379200000,84.00000,
-0.01378800000,84.00000,
-0.01378400000,84.00000,
-0.01378000000,84.00000,
-0.01377600000,84.00000,
-0.01377200000,82.00000,
-0.01376800000,84.00000,
-0.01376400000,84.00000,
-0.01376000000,84.00000,
-0.01375600000,84.00000,
-0.01375200000,84.00000,
-0.01374800000,84.00000,
-0.01374400000,84.00000,
-0.01374000000,84.00000,
-0.01373600000,84.00000,
-0.01373200000,84.00000,
-0.01372800000,84.00000,
-0.01372400000,84.00000,
-0.01372000000,84.00000,
-0.01371600000,86.00000,
-0.01371200000,84.00000,
-0.01370800000,86.00000,
-0.01370400000,84.00000,
-0.01370000000,84.00000,
-0.01369600000,86.00000,
-0.01369200000,84.00000,
-0.01368800000,84.00000,
-0.01368400000,86.00000,
-0.01368000000,86.00000,
-0.01367600000,84.00000,
-0.01367200000,86.00000,
-0.01366800000,84.00000,
-0.01366400000,84.00000,
-0.01366000000,86.00000,
-0.01365600000,86.00000,
-0.01365200000,86.00000,
-0.01364800000,86.00000,
-0.01364400000,86.00000,
-0.01364000000,84.00000,
-0.01363600000,86.00000,
-0.01363200000,84.00000,
-0.01362800000,86.00000,
-0.01362400000,86.00000,
-0.01362000000,86.00000,
-0.01361600000,86.00000,
-0.01361200000,86.00000,
-0.01360800000,86.00000,
-0.01360400000,86.00000,
-0.01360000000,86.00000,
-0.01359600000,86.00000,
-0.01359200000,86.00000,
-0.01358800000,86.00000,
-0.01358400000,86.00000,
-0.01358000000,86.00000,
-0.01357600000,86.00000,
-0.01357200000,86.00000,
-0.01356800000,86.00000,
-0.01356400000,86.00000,
-0.01356000000,86.00000,
-0.01355600000,86.00000,
-0.01355200000,86.00000,
-0.01354800000,86.00000,
-0.01354400000,86.00000,
-0.01354000000,86.00000,
-0.01353600000,86.00000,
-0.01353200000,86.00000,
-0.01352800000,86.00000,
-0.01352400000,86.00000,
-0.01352000000,86.00000,
-0.01351600000,86.00000,
-0.01351200000,86.00000,
-0.01350800000,86.00000,
-0.01350400000,86.00000,
-0.01350000000,86.00000,
-0.01349600000,86.00000,
-0.01349200000,86.00000,
-0.01348800000,86.00000,
-0.01348400000,86.00000,
-0.01348000000,86.00000,
-0.01347600000,88.00000,
-0.01347200000,86.00000,
-0.01346800000,86.00000,
-0.01346400000,86.00000,
-0.01346000000,86.00000,
-0.01345600000,86.00000,
-0.01345200000,88.00000,
-0.01344800000,86.00000,
-0.01344400000,86.00000,
-0.01344000000,88.00000,
-0.01343600000,88.00000,
-0.01343200000,88.00000,
-0.01342800000,86.00000,
-0.01342400000,86.00000,
-0.01342000000,88.00000,
-0.01341600000,86.00000,
-0.01341200000,86.00000,
-0.01340800000,88.00000,
-0.01340400000,86.00000,
-0.01340000000,86.00000,
-0.01339600000,88.00000,
-0.01339200000,86.00000,
-0.01338800000,88.00000,
-0.01338400000,86.00000,
-0.01338000000,86.00000,
-0.01337600000,86.00000,
-0.01337200000,86.00000,
-0.01336800000,86.00000,
-0.01336400000,86.00000,
-0.01336000000,88.00000,
-0.01335600000,88.00000,
-0.01335200000,88.00000,
-0.01334800000,88.00000,
-0.01334400000,88.00000,
-0.01334000000,88.00000,
-0.01333600000,88.00000,
-0.01333200000,88.00000,
-0.01332800000,88.00000,
-0.01332400000,88.00000,
-0.01332000000,88.00000,
-0.01331600000,88.00000,
-0.01331200000,88.00000,
-0.01330800000,88.00000,
-0.01330400000,88.00000,
-0.01330000000,88.00000,
-0.01329600000,88.00000,
-0.01329200000,88.00000,
-0.01328800000,88.00000,
-0.01328400000,88.00000,
-0.01328000000,88.00000,
-0.01327600000,88.00000,
-0.01327200000,88.00000,
-0.01326800000,88.00000,
-0.01326400000,88.00000,
-0.01326000000,88.00000,
-0.01325600000,88.00000,
-0.01325200000,88.00000,
-0.01324800000,88.00000,
-0.01324400000,88.00000,
-0.01324000000,86.00000,
-0.01323600000,88.00000,
-0.01323200000,88.00000,
-0.01322800000,88.00000,
-0.01322400000,88.00000,
-0.01322000000,88.00000,
-0.01321600000,88.00000,
-0.01321200000,88.00000,
-0.01320800000,88.00000,
-0.01320400000,88.00000,
-0.01320000000,88.00000,
-0.01319600000,88.00000,
-0.01319200000,88.00000,
-0.01318800000,88.00000,
-0.01318400000,88.00000,
-0.01318000000,88.00000,
-0.01317600000,88.00000,
-0.01317200000,88.00000,
-0.01316800000,88.00000,
-0.01316400000,88.00000,
-0.01316000000,88.00000,
-0.01315600000,88.00000,
-0.01315200000,88.00000,
-0.01314800000,88.00000,
-0.01314400000,88.00000,
-0.01314000000,88.00000,
-0.01313600000,88.00000,
-0.01313200000,88.00000,
-0.01312800000,88.00000,
-0.01312400000,88.00000,
-0.01312000000,88.00000,
-0.01311600000,88.00000,
-0.01311200000,88.00000,
-0.01310800000,88.00000,
-0.01310400000,90.00000,
-0.01310000000,88.00000,
-0.01309600000,88.00000,
-0.01309200000,88.00000,
-0.01308800000,88.00000,
-0.01308400000,88.00000,
-0.01308000000,88.00000,
-0.01307600000,88.00000,
-0.01307200000,88.00000,
-0.01306800000,88.00000,
-0.01306400000,90.00000,
-0.01306000000,90.00000,
-0.01305600000,88.00000,
-0.01305200000,88.00000,
-0.01304800000,88.00000,
-0.01304400000,88.00000,
-0.01304000000,88.00000,
-0.01303600000,90.00000,
-0.01303200000,90.00000,
-0.01302800000,90.00000,
-0.01302400000,88.00000,
-0.01302000000,88.00000,
-0.01301600000,88.00000,
-0.01301200000,88.00000,
-0.01300800000,88.00000,
-0.01300400000,88.00000,
-0.01300000000,90.00000,
-0.01299600000,90.00000,
-0.01299200000,90.00000,
-0.01298800000,88.00000,
-0.01298400000,90.00000,
-0.01298000000,90.00000,
-0.01297600000,90.00000,
-0.01297200000,90.00000,
-0.01296800000,88.00000,
-0.01296400000,90.00000,
-0.01296000000,90.00000,
-0.01295600000,90.00000,
-0.01295200000,88.00000,
-0.01294800000,90.00000,
-0.01294400000,90.00000,
-0.01294000000,90.00000,
-0.01293600000,88.00000,
-0.01293200000,88.00000,
-0.01292800000,88.00000,
-0.01292400000,90.00000,
-0.01292000000,88.00000,
-0.01291600000,90.00000,
-0.01291200000,90.00000,
-0.01290800000,90.00000,
-0.01290400000,90.00000,
-0.01290000000,90.00000,
-0.01289600000,90.00000,
-0.01289200000,88.00000,
-0.01288800000,88.00000,
-0.01288400000,90.00000,
-0.01288000000,90.00000,
-0.01287600000,88.00000,
-0.01287200000,88.00000,
-0.01286800000,88.00000,
-0.01286400000,88.00000,
-0.01286000000,90.00000,
-0.01285600000,90.00000,
-0.01285200000,88.00000,
-0.01284800000,90.00000,
-0.01284400000,88.00000,
-0.01284000000,88.00000,
-0.01283600000,88.00000,
-0.01283200000,88.00000,
-0.01282800000,90.00000,
-0.01282400000,88.00000,
-0.01282000000,88.00000,
-0.01281600000,90.00000,
-0.01281200000,88.00000,
-0.01280800000,88.00000,
-0.01280400000,90.00000,
-0.01280000000,90.00000,
-0.01279600000,90.00000,
-0.01279200000,90.00000,
-0.01278800000,88.00000,
-0.01278400000,90.00000,
-0.01278000000,90.00000,
-0.01277600000,88.00000,
-0.01277200000,90.00000,
-0.01276800000,88.00000,
-0.01276400000,90.00000,
-0.01276000000,88.00000,
-0.01275600000,90.00000,
-0.01275200000,90.00000,
-0.01274800000,90.00000,
-0.01274400000,90.00000,
-0.01274000000,90.00000,
-0.01273600000,90.00000,
-0.01273200000,90.00000,
-0.01272800000,90.00000,
-0.01272400000,90.00000,
-0.01272000000,88.00000,
-0.01271600000,90.00000,
-0.01271200000,90.00000,
-0.01270800000,90.00000,
-0.01270400000,90.00000,
-0.01270000000,88.00000,
-0.01269600000,90.00000,
-0.01269200000,90.00000,
-0.01268800000,88.00000,
-0.01268400000,90.00000,
-0.01268000000,90.00000,
-0.01267600000,90.00000,
-0.01267200000,90.00000,
-0.01266800000,90.00000,
-0.01266400000,90.00000,
-0.01266000000,90.00000,
-0.01265600000,90.00000,
-0.01265200000,88.00000,
-0.01264800000,90.00000,
-0.01264400000,88.00000,
-0.01264000000,90.00000,
-0.01263600000,88.00000,
-0.01263200000,90.00000,
-0.01262800000,90.00000,
-0.01262400000,88.00000,
-0.01262000000,88.00000,
-0.01261600000,90.00000,
-0.01261200000,90.00000,
-0.01260800000,88.00000,
-0.01260400000,90.00000,
-0.01260000000,90.00000,
-0.01259600000,88.00000,
-0.01259200000,90.00000,
-0.01258800000,90.00000,
-0.01258400000,90.00000,
-0.01258000000,88.00000,
-0.01257600000,88.00000,
-0.01257200000,90.00000,
-0.01256800000,90.00000,
-0.01256400000,88.00000,
-0.01256000000,90.00000,
-0.01255600000,90.00000,
-0.01255200000,90.00000,
-0.01254800000,90.00000,
-0.01254400000,90.00000,
-0.01254000000,90.00000,
-0.01253600000,88.00000,
-0.01253200000,90.00000,
-0.01252800000,90.00000,
-0.01252400000,90.00000,
-0.01252000000,88.00000,
-0.01251600000,90.00000,
-0.01251200000,90.00000,
-0.01250800000,90.00000,
-0.01250400000,90.00000,
-0.01250000000,88.00000,
-0.01249600000,88.00000,
-0.01249200000,90.00000,
-0.01248800000,90.00000,
-0.01248400000,90.00000,
-0.01248000000,90.00000,
-0.01247600000,88.00000,
-0.01247200000,88.00000,
-0.01246800000,88.00000,
-0.01246400000,88.00000,
-0.01246000000,90.00000,
-0.01245600000,88.00000,
-0.01245200000,88.00000,
-0.01244800000,84.00000,
-0.01244400000,90.00000,
-0.01244000000,88.00000,
-0.01243600000,90.00000,
-0.01243200000,88.00000,
-0.01242800000,90.00000,
-0.01242400000,90.00000,
-0.01242000000,88.00000,
-0.01241600000,88.00000,
-0.01241200000,88.00000,
-0.01240800000,86.00000,
-0.01240400000,90.00000,
-0.01240000000,88.00000,
-0.01239600000,90.00000,
-0.01239200000,88.00000,
-0.01238800000,88.00000,
-0.01238400000,90.00000,
-0.01238000000,88.00000,
-0.01237600000,88.00000,
-0.01237200000,90.00000,
-0.01236800000,90.00000,
-0.01236400000,88.00000,
-0.01236000000,88.00000,
-0.01235600000,90.00000,
-0.01235200000,88.00000,
-0.01234800000,90.00000,
-0.01234400000,88.00000,
-0.01234000000,90.00000,
-0.01233600000,90.00000,
-0.01233200000,88.00000,
-0.01232800000,90.00000,
-0.01232400000,90.00000,
-0.01232000000,88.00000,
-0.01231600000,90.00000,
-0.01231200000,88.00000,
-0.01230800000,90.00000,
-0.01230400000,88.00000,
-0.01230000000,88.00000,
-0.01229600000,88.00000,
-0.01229200000,90.00000,
-0.01228800000,88.00000,
-0.01228400000,88.00000,
-0.01228000000,88.00000,
-0.01227600000,90.00000,
-0.01227200000,90.00000,
-0.01226800000,90.00000,
-0.01226400000,90.00000,
-0.01226000000,90.00000,
-0.01225600000,90.00000,
-0.01225200000,88.00000,
-0.01224800000,88.00000,
-0.01224400000,90.00000,
-0.01224000000,88.00000,
-0.01223600000,88.00000,
-0.01223200000,88.00000,
-0.01222800000,90.00000,
-0.01222400000,88.00000,
-0.01222000000,90.00000,
-0.01221600000,90.00000,
-0.01221200000,88.00000,
-0.01220800000,90.00000,
-0.01220400000,88.00000,
-0.01220000000,88.00000,
-0.01219600000,88.00000,
-0.01219200000,88.00000,
-0.01218800000,88.00000,
-0.01218400000,88.00000,
-0.01218000000,86.00000,
-0.01217600000,90.00000,
-0.01217200000,88.00000,
-0.01216800000,88.00000,
-0.01216400000,88.00000,
-0.01216000000,90.00000,
-0.01215600000,88.00000,
-0.01215200000,88.00000,
-0.01214800000,88.00000,
-0.01214400000,88.00000,
-0.01214000000,88.00000,
-0.01213600000,88.00000,
-0.01213200000,88.00000,
-0.01212800000,88.00000,
-0.01212400000,88.00000,
-0.01212000000,88.00000,
-0.01211600000,88.00000,
-0.01211200000,88.00000,
-0.01210800000,88.00000,
-0.01210400000,88.00000,
-0.01210000000,88.00000,
-0.01209600000,88.00000,
-0.01209200000,88.00000,
-0.01208800000,88.00000,
-0.01208400000,88.00000,
-0.01208000000,88.00000,
-0.01207600000,88.00000,
-0.01207200000,88.00000,
-0.01206800000,88.00000,
-0.01206400000,86.00000,
-0.01206000000,86.00000,
-0.01205600000,86.00000,
-0.01205200000,86.00000,
-0.01204800000,88.00000,
-0.01204400000,88.00000,
-0.01204000000,86.00000,
-0.01203600000,86.00000,
-0.01203200000,86.00000,
-0.01202800000,86.00000,
-0.01202400000,86.00000,
-0.01202000000,86.00000,
-0.01201600000,86.00000,
-0.01201200000,86.00000,
-0.01200800000,86.00000,
-0.01200400000,86.00000,
-0.01200000000,86.00000,
-0.01199600000,86.00000,
-0.01199200000,86.00000,
-0.01198800000,86.00000,
-0.01198400000,86.00000,
-0.01198000000,86.00000,
-0.01197600000,86.00000,
-0.01197200000,84.00000,
-0.01196800000,86.00000,
-0.01196400000,86.00000,
-0.01196000000,86.00000,
-0.01195600000,86.00000,
-0.01195200000,86.00000,
-0.01194800000,86.00000,
-0.01194400000,84.00000,
-0.01194000000,84.00000,
-0.01193600000,84.00000,
-0.01193200000,84.00000,
-0.01192800000,84.00000,
-0.01192400000,86.00000,
-0.01192000000,84.00000,
-0.01191600000,84.00000,
-0.01191200000,84.00000,
-0.01190800000,84.00000,
-0.01190400000,84.00000,
-0.01190000000,84.00000,
-0.01189600000,84.00000,
-0.01189200000,84.00000,
-0.01188800000,84.00000,
-0.01188400000,84.00000,
-0.01188000000,84.00000,
-0.01187600000,84.00000,
-0.01187200000,82.00000,
-0.01186800000,84.00000,
-0.01186400000,82.00000,
-0.01186000000,84.00000,
-0.01185600000,82.00000,
-0.01185200000,82.00000,
-0.01184800000,84.00000,
-0.01184400000,82.00000,
-0.01184000000,82.00000,
-0.01183600000,82.00000,
-0.01183200000,82.00000,
-0.01182800000,82.00000,
-0.01182400000,82.00000,
-0.01182000000,82.00000,
-0.01181600000,82.00000,
-0.01181200000,82.00000,
-0.01180800000,82.00000,
-0.01180400000,82.00000,
-0.01180000000,80.00000,
-0.01179600000,82.00000,
-0.01179200000,82.00000,
-0.01178800000,82.00000,
-0.01178400000,80.00000,
-0.01178000000,80.00000,
-0.01177600000,80.00000,
-0.01177200000,82.00000,
-0.01176800000,82.00000,
-0.01176400000,80.00000,
-0.01176000000,80.00000,
-0.01175600000,80.00000,
-0.01175200000,80.00000,
-0.01174800000,80.00000,
-0.01174400000,80.00000,
-0.01174000000,80.00000,
-0.01173600000,80.00000,
-0.01173200000,80.00000,
-0.01172800000,80.00000,
-0.01172400000,80.00000,
-0.01172000000,80.00000,
-0.01171600000,80.00000,
-0.01171200000,78.00000,
-0.01170800000,80.00000,
-0.01170400000,80.00000,
-0.01170000000,78.00000,
-0.01169600000,78.00000,
-0.01169200000,78.00000,
-0.01168800000,78.00000,
-0.01168400000,78.00000,
-0.01168000000,78.00000,
-0.01167600000,78.00000,
-0.01167200000,78.00000,
-0.01166800000,78.00000,
-0.01166400000,78.00000,
-0.01166000000,78.00000,
-0.01165600000,78.00000,
-0.01165200000,78.00000,
-0.01164800000,78.00000,
-0.01164400000,78.00000,
-0.01164000000,76.00000,
-0.01163600000,78.00000,
-0.01163200000,78.00000,
-0.01162800000,76.00000,
-0.01162400000,78.00000,
-0.01162000000,76.00000,
-0.01161600000,76.00000,
-0.01161200000,76.00000,
-0.01160800000,76.00000,
-0.01160400000,76.00000,
-0.01160000000,76.00000,
-0.01159600000,76.00000,
-0.01159200000,76.00000,
-0.01158800000,76.00000,
-0.01158400000,76.00000,
-0.01158000000,76.00000,
-0.01157600000,76.00000,
-0.01157200000,76.00000,
-0.01156800000,76.00000,
-0.01156400000,76.00000,
-0.01156000000,76.00000,
-0.01155600000,76.00000,
-0.01155200000,76.00000,
-0.01154800000,76.00000,
-0.01154400000,76.00000,
-0.01154000000,76.00000,
-0.01153600000,74.00000,
-0.01153200000,74.00000,
-0.01152800000,74.00000,
-0.01152400000,74.00000,
-0.01152000000,74.00000,
-0.01151600000,74.00000,
-0.01151200000,74.00000,
-0.01150800000,74.00000,
-0.01150400000,74.00000,
-0.01150000000,74.00000,
-0.01149600000,74.00000,
-0.01149200000,74.00000,
-0.01148800000,74.00000,
-0.01148400000,74.00000,
-0.01148000000,74.00000,
-0.01147600000,74.00000,
-0.01147200000,74.00000,
-0.01146800000,74.00000,
-0.01146400000,72.00000,
-0.01146000000,72.00000,
-0.01145600000,74.00000,
-0.01145200000,72.00000,
-0.01144800000,74.00000,
-0.01144400000,74.00000,
-0.01144000000,74.00000,
-0.01143600000,74.00000,
-0.01143200000,72.00000,
-0.01142800000,72.00000,
-0.01142400000,74.00000,
-0.01142000000,72.00000,
-0.01141600000,72.00000,
-0.01141200000,74.00000,
-0.01140800000,74.00000,
-0.01140400000,72.00000,
-0.01140000000,74.00000,
-0.01139600000,72.00000,
-0.01139200000,72.00000,
-0.01138800000,72.00000,
-0.01138400000,72.00000,
-0.01138000000,72.00000,
-0.01137600000,72.00000,
-0.01137200000,72.00000,
-0.01136800000,72.00000,
-0.01136400000,72.00000,
-0.01136000000,72.00000,
-0.01135600000,72.00000,
-0.01135200000,72.00000,
-0.01134800000,72.00000,
-0.01134400000,72.00000,
-0.01134000000,72.00000,
-0.01133600000,72.00000,
-0.01133200000,70.00000,
-0.01132800000,70.00000,
-0.01132400000,70.00000,
-0.01132000000,70.00000,
-0.01131600000,70.00000,
-0.01131200000,70.00000,
-0.01130800000,72.00000,
-0.01130400000,72.00000,
-0.01130000000,70.00000,
-0.01129600000,70.00000,
-0.01129200000,70.00000,
-0.01128800000,70.00000,
-0.01128400000,70.00000,
-0.01128000000,70.00000,
-0.01127600000,70.00000,
-0.01127200000,72.00000,
-0.01126800000,70.00000,
-0.01126400000,70.00000,
-0.01126000000,70.00000,
-0.01125600000,70.00000,
-0.01125200000,70.00000,
-0.01124800000,70.00000,
-0.01124400000,70.00000,
-0.01124000000,70.00000,
-0.01123600000,70.00000,
-0.01123200000,70.00000,
-0.01122800000,70.00000,
-0.01122400000,70.00000,
-0.01122000000,70.00000,
-0.01121600000,70.00000,
-0.01121200000,68.00000,
-0.01120800000,68.00000,
-0.01120400000,70.00000,
-0.01120000000,70.00000,
-0.01119600000,70.00000,
-0.01119200000,68.00000,
-0.01118800000,68.00000,
-0.01118400000,68.00000,
-0.01118000000,68.00000,
-0.01117600000,68.00000,
-0.01117200000,68.00000,
-0.01116800000,70.00000,
-0.01116400000,70.00000,
-0.01116000000,68.00000,
-0.01115600000,68.00000,
-0.01115200000,68.00000,
-0.01114800000,68.00000,
-0.01114400000,68.00000,
-0.01114000000,68.00000,
-0.01113600000,68.00000,
-0.01113200000,68.00000,
-0.01112800000,68.00000,
-0.01112400000,68.00000,
-0.01112000000,68.00000,
-0.01111600000,68.00000,
-0.01111200000,66.00000,
-0.01110800000,68.00000,
-0.01110400000,68.00000,
-0.01110000000,68.00000,
-0.01109600000,68.00000,
-0.01109200000,66.00000,
-0.01108800000,68.00000,
-0.01108400000,68.00000,
-0.01108000000,66.00000,
-0.01107600000,68.00000,
-0.01107200000,68.00000,
-0.01106800000,66.00000,
-0.01106400000,66.00000,
-0.01106000000,68.00000,
-0.01105600000,68.00000,
-0.01105200000,66.00000,
-0.01104800000,66.00000,
-0.01104400000,66.00000,
-0.01104000000,66.00000,
-0.01103600000,66.00000,
-0.01103200000,66.00000,
-0.01102800000,66.00000,
-0.01102400000,66.00000,
-0.01102000000,66.00000,
-0.01101600000,66.00000,
-0.01101200000,66.00000,
-0.01100800000,66.00000,
-0.01100400000,64.00000,
-0.01100000000,66.00000,
-0.01099600000,66.00000,
-0.01099200000,66.00000,
-0.01098800000,66.00000,
-0.01098400000,64.00000,
-0.01098000000,64.00000,
-0.01097600000,64.00000,
-0.01097200000,64.00000,
-0.01096800000,64.00000,
-0.01096400000,64.00000,
-0.01096000000,64.00000,
-0.01095600000,64.00000,
-0.01095200000,64.00000,
-0.01094800000,64.00000,
-0.01094400000,64.00000,
-0.01094000000,64.00000,
-0.01093600000,64.00000,
-0.01093200000,64.00000,
-0.01092800000,64.00000,
-0.01092400000,62.00000,
-0.01092000000,64.00000,
-0.01091600000,64.00000,
-0.01091200000,64.00000,
-0.01090800000,64.00000,
-0.01090400000,64.00000,
-0.01090000000,62.00000,
-0.01089600000,62.00000,
-0.01089200000,62.00000,
-0.01088800000,64.00000,
-0.01088400000,62.00000,
-0.01088000000,62.00000,
-0.01087600000,62.00000,
-0.01087200000,62.00000,
-0.01086800000,62.00000,
-0.01086400000,62.00000,
-0.01086000000,62.00000,
-0.01085600000,62.00000,
-0.01085200000,62.00000,
-0.01084800000,62.00000,
-0.01084400000,64.00000,
-0.01084000000,62.00000,
-0.01083600000,60.00000,
-0.01083200000,62.00000,
-0.01082800000,62.00000,
-0.01082400000,60.00000,
-0.01082000000,62.00000,
-0.01081600000,60.00000,
-0.01081200000,60.00000,
-0.01080800000,60.00000,
-0.01080400000,60.00000,
-0.01080000000,60.00000,
-0.01079600000,62.00000,
-0.01079200000,60.00000,
-0.01078800000,60.00000,
-0.01078400000,60.00000,
-0.01078000000,58.00000,
-0.01077600000,60.00000,
-0.01077200000,60.00000,
-0.01076800000,60.00000,
-0.01076400000,60.00000,
-0.01076000000,60.00000,
-0.01075600000,58.00000,
-0.01075200000,60.00000,
-0.01074800000,60.00000,
-0.01074400000,58.00000,
